Date,Open,High,Low,Close,Adj Close,Volume,SMA_5,RSI_14,Upper_Band,Middle_Band,Lower_Band,MACD,MACD_Signal,MACD_Hist,ATR_14,Stoch_K,Stoch_D,EMA_10,positive_sentiment_weighted,neutral_sentiment_weighted,negative_sentiment_weighted
2018-11-21,1.137268304824829,1.1422044038772583,1.1366348266601562,1.1372424364089966,1.1372424364089966,0,1.1375627040863037,44.84961333134688,1.1477081151890325,1.137088167667389,1.1264682201457454,-0.0041409479693403,-0.0056518714887285,0.0015109235193881,0.0089339762168045,68.87234629170138,59.30655117483105,1.137330280919179,0.4435816377484136,1.320164031439357,0.2363098916452792
2018-11-22,1.1388872861862185,1.1434059143066406,1.138628005981445,1.1388354301452637,1.1388354301452637,0,1.1390931129455566,46.36888546264847,1.1476058517367542,1.137033647298813,1.1264614428608717,-0.0037338998124256,-0.0052682771534679,0.0015343773410423,0.0087360834797216,65.78769759213334,65.93584382562902,1.1376039444148307,0.3452533496161302,1.235596004740397,0.4191506463885307
2018-11-23,1.1402637958526611,1.1419435739517212,1.1332343816757202,1.1403158903121948,1.1403158903121948,0,1.1406583070755003,47.807880465617984,1.1478254611539556,1.1371601462364196,1.1264948313188836,-0.0032543364874249,-0.0048654890202593,0.0016111525328344,0.0087341626794558,59.541000367613584,64.73368141714941,1.1380970254870788,0.3981307131262386,1.298732034220415,0.3031372529820485
2018-11-26,1.1338896751403809,1.138355731964111,1.132733702659607,1.133735418319702,1.133735418319702,0,1.1391261577606202,42.36648934954905,1.1475417711185547,1.1368532240390778,1.126164676959601,-0.0033664617166693,-0.0045656835595413,0.001199221842872,0.0086518787489653,55.31646333057631,60.215053763441055,1.1373040060021011,0.558595260616611,1.244249226535068,0.1970966866892927
2018-11-27,1.1334270238876345,1.1344943046569824,1.1279425621032717,1.1333370208740234,1.1333370208740234,0,1.136693239212036,42.05440918025761,1.1474288987623054,1.1366391956806183,1.1258494925989313,-0.0034477258752294,-0.0043420920226789,0.0008943661474495,0.0085018690207328,50.13827626682888,54.99857998833957,1.1365827359788143,0.3694809322598435,1.320104532659054,0.3104145283401013
2018-11-28,1.129713773727417,1.130799651145935,1.126773238182068,1.1298797130584717,1.1298797130584717,0,1.1352206945419312,39.345788827489486,1.1475605529813118,1.136401391029358,1.1252422290774042,-0.0037479006870202,-0.0042232537555472,0.0004753530685269,0.008363434282963,38.558485575783344,48.00440839106282,1.135364004538752,0.314337839367597,1.277984816810359,0.4076773468184731
2018-11-29,1.1366606950759888,1.1401468515396118,1.1349579095840454,1.1368545293807983,1.1368545293807983,0,1.134824514389038,46.79136227555809,1.147606929208581,1.1366606295108794,1.1257143298131778,-0.003383973659867,-0.0040553977364112,0.0006714240765441,0.0084994131542613,44.22241224738778,44.30639136333331,1.135635009055488,0.2594806221063648,1.259724983540319,0.4807944024247783
2018-11-30,1.1392766237258911,1.1401208639144895,1.1314777135849,1.1392766237258911,1.1392766237258911,0,1.1346166610717774,49.126804741630366,1.1474932299163263,1.1366080164909362,1.125722803065546,-0.0028670663414365,-0.0038177314574162,0.0009506651159797,0.0085096800953562,52.15649368537927,44.9791305028501,1.136297120813743,0.4625442234036469,1.275185068587462,0.2622707231761444
2018-12-03,1.1341854333877563,1.1380059719085691,1.132169485092163,1.1342240571975708,1.1342240571975708,0,1.134714388847351,44.71749906262254,1.1471635011138246,1.1363313674926758,1.125499233871527,-0.0028324625945954,-0.0036206776848521,0.0007882150902566,0.0084094985623828,54.4722920687422,50.28373266716972,1.1359202001562572,0.2112851582368215,1.285849842049182,0.5028650161673626
2018-12-04,1.135589361190796,1.14177405834198,1.134327054023743,1.135486125946045,1.135486125946045,0,1.1351442098617557,46.02076800628552,1.14663445857977,1.1360410809516908,1.1254477033236117,-0.0026723947720399,-0.0034310211022896,0.0007586263302497,0.0083481058896704,49.22515224379171,51.95131266597104,1.135841277572582,0.4626139942963015,1.211240834133192,0.3261451529440555
2018-12-05,1.1343655586242676,1.1360280513763428,1.131503343582153,1.1342884302139282,1.1342884302139282,0,1.1360259532928467,44.93806606540268,1.1455490415071172,1.135562968254089,1.1255768950010614,-0.0026120735475623,-0.0032672315913442,0.0006551580437818,0.0080750060257075,38.79536624873791,47.49760352042392,1.1355589416891905,0.3121555031584576,1.235499494675547,0.4523449929691851
2018-12-06,1.1347260475158691,1.1412267684936523,1.132336139678955,1.13490629196167,1.13490629196167,0,1.135636305809021,45.648455402219184,1.144453732271221,1.1351379871368408,1.1258222420024606,-0.0024857579924104,-0.0031109368715574,0.0006251788791469,0.0081332647963496,39.60663922289086,42.54238590514013,1.1354402781023685,0.3520266378627104,1.341572080033667,0.3064012862671824
2018-12-07,1.137682318687439,1.1410704851150513,1.1361312866210938,1.1374752521514893,1.1374752521514893,0,1.1352760314941406,48.61681649110686,1.1445126509462615,1.1351696729660037,1.1258266949857454,-0.0021535337902696,-0.0029194562552998,0.0007659224650302,0.0079926168218519,42.84058577730167,40.414197082976784,1.1358102733840267,0.2947980972164207,1.303418506552776,0.4017833920915922
2018-12-10,1.140380859375,1.1445575952529907,1.1362345218658447,1.1400948762893677,1.1400948762893677,0,1.1364501953125,51.52416080617543,1.145043692141309,1.1355492770671844,1.12605486199306,-0.0016597296118925,-0.0026675109266184,0.0010077813147258,0.00801622086223,55.5911223331417,46.01278244444472,1.1365892920940888,0.3917319747209549,1.216137060155471,0.3922976212352514
2018-12-11,1.135499119758606,1.1399389505386353,1.1307612657546997,1.1356538534164429,1.1356538534164429,0,1.1364837408065795,46.70000730403611,1.1438350123011454,1.1361648201942445,1.1284946280873436,-0.001608201329672,-0.0024556490072291,0.000847447677557,0.008110320124547,59.01329408393744,52.48166739812691,1.1364192123345167,0.3731262721821665,1.223199245885014,0.4036744754135609
2018-12-12,1.1322848796844482,1.138044834136963,1.1316184997558594,1.1323105096817017,1.1323105096817017,0,1.1360881567001342,43.40516731101334,1.143754150600293,1.136224377155304,1.128694603710315,-0.0018162085708215,-0.0023277609199476,0.000511552349126,0.0079900354285867,51.992367469690485,55.53226129558985,1.1356721754885504,0.3192812263742089,1.252671085849404,0.4280476742722094
2018-12-13,1.137268304824829,1.139250636100769,1.1333627700805664,1.1373459100723269,1.1373459100723269,0,1.1365760803222655,49.21652322087567,1.1437079454874657,1.1365325033664704,1.129357061245475,-0.0015567953118336,-0.0021735677983248,0.0006167724864912,0.0079150419279068,46.83996264171324,52.6152080651137,1.1359764908674188,0.3081371470607425,1.316952908906498,0.3749099494736446
2018-12-14,1.1363248825073242,1.1366219520568848,1.1270780563354492,1.1363636255264282,1.1363636255264282,0,1.136353754997253,48.17724777727567,1.1436597390491907,1.136726188659668,1.1297926382701453,-0.0014141689295434,-0.0020216880245685,0.000607519095025,0.0080830999142618,48.17029301230209,49.00087437456858,1.1360468789872389,0.3619799978574117,1.280622326819102,0.3574643486956756
2018-12-17,1.130671739578247,1.1353960037231443,1.13047993183136,1.1305949687957764,1.1305949687957764,0,1.1344537734985352,42.50123512644419,1.1432617276584185,1.1361861288547517,1.129110530051085,-0.0017464864725926,-0.0019666477141733,0.0002201612415807,0.0079259994700337,44.954843841468325,46.65503316516119,1.135055622588791,0.273557534430176,1.204024607580155,0.522417843204923
2018-12-18,1.13499653339386,1.1403002738952637,1.133863925933838,1.1349835395812988,1.1349835395812988,0,1.1343197107315064,47.56268466651992,1.141307471609361,1.1356602251529693,1.1300129786965776,-0.0016368608214634,-0.0019006903356313,0.0002638295141679,0.0080530927292804,40.21410770708966,44.44641485361999,1.1350425165874287,0.4461182197748046,1.329402659375416,0.22447910055675
2018-12-19,1.137565851211548,1.1439684629440308,1.137565851211548,1.137539982795715,1.137539982795715,0,1.135365605354309,50.3068522466527,1.14134048211244,1.1356751024723053,1.1300097228321706,-0.0013283853019474,-0.0017862293288946,0.0004578440269471,0.0081196520602412,42.18958938623959,42.45284697826583,1.1354966013525718,0.3601670647393912,1.137621036158875,0.5022119074836373
2018-12-20,1.138783574104309,1.1484880447387695,1.1378376483917236,1.138952136039734,1.138952136039734,0,1.1356868505477906,51.80716907243949,1.1413595507900778,1.1356809377670287,1.1300023247439797,-0.00095891350734,-0.0016207661645836,0.0006618526572436,0.008321681337585,53.51331800954565,45.30567170095827,1.1361248803866013,0.4409870322197675,1.165678205639124,0.3933347677290439
2018-12-21,1.1457772254943848,1.147446870803833,1.138783574104309,1.1456853151321411,1.1456853151321411,0,1.137551188468933,58.27560837080373,1.1428544285524356,1.1359494090080262,1.1290443894636168,-0.0001213938146511,-0.0013208916945971,0.001199497879946,0.0083460824348664,67.40737570369036,54.37009436649184,1.137863141249427,0.3545526169657707,1.06794952634275,0.5774978488683701
2018-12-24,1.137203574180603,1.143837571144104,1.137203574180603,1.1372811794281006,1.1372811794281006,0,1.138888430595398,49.36871130844344,1.1429770942947948,1.136126697063446,1.129276299832097,-0.0001342493957481,-0.0010835632348273,0.0009493138390792,0.0083557723289143,63.34187082405381,61.420854845763245,1.1377573300091857,0.2721741972677409,1.228690013150374,0.499135788495342
2018-12-25,1.1405109167099,1.1422044038772583,1.1370097398757937,1.140393853187561,1.140393853187561,0,1.1399704933166503,52.27797894970648,1.143444825394984,1.1364795386791229,1.1295142519632615,0.0001055129348677,-0.0008457480008883,0.000951260935756,0.0081299788769536,65.58648849294731,65.44524500689714,1.1382366978597993,0.2721741972677409,1.228690013150374,0.499135788495342
2018-12-26,1.1413440704345703,1.1419435739517212,1.137617588043213,1.1415525674819946,1.1415525674819946,0,1.1407730102539062,53.35251350498324,1.1436653210785863,1.1370631814002992,1.1304610417220118,0.0003845915372153,-0.0005996800932676,0.0009842716304829,0.0078582650934933,59.15219005196735,62.69351645632279,1.138839583245653,0.2476875487715006,0.8178797230124474,0.9344326853752136
2018-12-27,1.1363636255264282,1.1434321403503418,1.1359118223190308,1.1361312866210938,1.1361312866210938,0,1.1402088403701782,47.91631624887845,1.1436412460481358,1.1370270192623138,1.1304127924764915,0.0001663932049975,-0.0004464654336145,0.0006128586386121,0.0078341260176231,57.36191536748331,60.70019797079929,1.1383471656775517,0.2523068572793688,1.146515808045864,0.6011773314816613
2018-12-28,1.1430922746658323,1.147315263748169,1.1430922746658323,1.143105387687683,1.143105387687683,0,1.1396928548812866,54.35899574585296,1.1442880097895118,1.1372184574604034,1.130148905131295,0.0005498824234722,-0.0002471958621972,0.0007970782856694,0.0080734010968697,61.5835189309577,59.36587478346942,1.1392122969521208,0.4100864862369166,1.218972335338592,0.3709411742852794
2018-12-31,1.1438899040222168,1.1465917825698853,1.14223051071167,1.1439945697784424,1.1439945697784424,0,1.141035532951355,55.12123771661198,1.145217894752813,1.137706983089447,1.130196071426081,0.0009150023776827,-1.4756214221231051e-05,0.0009297585919039,0.0078082490083944,65.38548626577581,61.44364018807224,1.140081801102361,0.3434809599846602,1.250649095183611,0.405869970536232
2019-01-01,1.1494252681732178,1.155001163482666,1.146499752998352,1.1493064165115356,1.1493064165115356,0,1.14281804561615,59.47532127309615,1.147366092150762,1.1383979976177216,1.1294299030846813,0.0016143747036763,0.0003110699693582,0.001303304734318,0.0080367022009536,77.82566409364891,68.26488976346077,1.141759003904029,0.3434809599846602,1.250649095183611,0.405869970536232
2019-01-02,1.1461317539215088,1.149700164794922,1.134571552276611,1.14617121219635,1.14617121219635,0,1.143741774559021,56.02063277374513,1.1483581165697725,1.1389921367168427,1.1296261568639132,0.0018938167834721,0.000627619332181,0.001266197451291,0.008543267223622,75.66516001038707,72.95877012327057,1.142561223593542,0.3434809599846602,1.250649095183611,0.405869970536232
2019-01-03,1.131733775138855,1.1409143209457395,1.131733775138855,1.1318106651306152,1.1318106651306152,0,1.1428776502609252,43.54415974835463,1.1485636923479992,1.13883735537529,1.1291110184025808,0.0009456002221313,0.000691215510171,0.0002543847119602,0.0089642793546129,51.136697389083714,68.20917383103986,1.1406065766002826,0.579436123251915,1.080958298683167,0.3396055706143379
2019-01-04,1.1390948295593262,1.14177405834198,1.1348161697387695,1.1391078233718872,1.1391078233718872,0,1.1420781373977662,49.67720336574455,1.148625607631908,1.13891898393631,1.1292123602407118,0.0007740289272548,0.0007077781935878,6.62507336670155e-05,0.0090356446300952,35.165704916420125,53.98918743863027,1.1403340760133016,0.4303531924391334,1.310936921263283,0.2587098812176423
2019-01-07,1.141291856765747,1.147446870803833,1.1405240297317505,1.1410444974899292,1.1410444974899292,0,1.1414881229400635,51.19264738174094,1.1487048705523586,1.1389664649963378,1.129228059440317,0.0007852786523407,0.0007232782853384,6.200036700235374e-05,0.0089858876873702,25.7118952321329,37.338099179212215,1.1404632435545066,0.435661726453238,1.127037232054604,0.4373010462522507
2019-01-08,1.1479343175888062,1.1486331224441528,1.1424654722213743,1.1479737758636477,1.1479737758636477,0,1.1412215948104858,56.26720833515397,1.149943464380791,1.1395824611186982,1.129221457856605,0.0013379064422363,0.000846203916718,0.0004917025255182,0.0088860832064312,47.16869640658363,36.01543218504552,1.1418287948834414,0.3982880097317695,1.287644153423309,0.3140678088307381
2019-01-09,1.1457247734069824,1.1540148258209229,1.144164800643921,1.1456066370010376,1.1456066370010376,0,1.1411086797714234,54.194267151642286,1.1503598538033664,1.1402472674846649,1.1301346811659634,0.0015667985456531,0.000990322842505,0.000576475703148,0.0089549362043291,56.47902886722272,43.11987350197972,1.1425156752684589,0.4287889275550842,1.34384361016502,0.2273674649186432
2019-01-10,1.1555217504501345,1.157139539718628,1.151145339012146,1.1554949283599854,1.1554949283599854,0,1.1458455324172974,60.70655926913663,1.15314576467833,1.1411547183990478,1.1291636721197658,0.0025170842787229,0.0012956751297486,0.0012214091489743,0.009139076669562,74.31583925950396,59.32118817777007,1.1448755394669183,0.3066204267733154,1.184141062410105,0.5092385055834339
2019-01-11,1.1515165567398071,1.1539002656936646,1.1459741592407229,1.151012897491455,1.151012897491455,0,1.148226547241211,56.76699478924291,1.15439657862551,1.141887181997299,1.1293777853690885,0.0028753844928552,0.0016116170023699,0.0012637674904853,0.0091663404159692,76.34502899010593,69.0466323722775,1.1459914227441068,0.2627844887143001,1.26023582351394,0.4769797048848122
2019-01-14,1.146276354789734,1.148369312286377,1.1451605558395386,1.146013617515564,1.146013617515564,0,1.1492203712463378,52.66187169186624,1.1541476894879696,1.1426581144332886,1.1311685393786075,0.002724533158354,0.0018342002335667,0.0008903329247872,0.0089296262185369,75.20618371269886,75.28901732076956,1.145995458157099,0.4298436364809672,1.336851944454511,0.2333710879663626
2019-01-15,1.147315263748169,1.1491611003875732,1.1386150121688845,1.1472889184951782,1.1472889184951782,0,1.149083399772644,53.58399282837672,1.1543641525522712,1.1432733833789823,1.132182614205694,0.0026770293914251,0.0020027660651384,0.0006742633262866,0.0090450877899763,64.4395853959525,71.99693269958574,1.1462306327640226,0.3917693337672635,1.174344378499608,0.4338336547817054
2019-01-16,1.141409158706665,1.14223051071167,1.137889385223389,1.1416828632354736,1.1416828632354736,0,1.1482986450195312,49.05988655205191,1.154286317547324,1.1434805274009705,1.1326747372546169,0.0021620971955762,0.002034632291226,0.0001274649043502,0.0090704053243915,52.19822415332906,63.947997753993455,1.1454037655770135,0.4713461798548698,1.236074045282602,0.2925797601476312
2019-01-17,1.139899969100952,1.1407711505889893,1.1372424364089966,1.1398088932037354,1.1398088932037354,0,1.1451614379882813,47.61274537657033,1.1542636014870358,1.1435233652591703,1.1327831290313053,0.0015845305188544,0.0019446119367516,-0.0003600814178972,0.0087396925745405,44.05738890791844,53.56506615239997,1.1443865160545994,0.469277416191603,1.287393957752931,0.2433286368392016
2019-01-18,1.139185667037964,1.1410315036773682,1.1354217529296875,1.13926362991333,1.13926362991333,0,1.1428115844726563,47.17669150815462,1.1540482275872703,1.14320228099823,1.1323563344091898,0.0010704668997509,0.0017697829293515,-0.0006993160296005,0.0085161253011933,33.52790381586501,43.26117229237081,1.1434550822107323,0.3884675537177494,1.373012399400984,0.2389486390650273
2019-01-21,1.1365444660186768,1.1388224363327026,1.1357957124710083,1.1365574598312378,1.1365574598312378,0,1.140920352935791,44.97516849004576,1.1540953292376488,1.1431660950183868,1.132236860799125,0.0004396346343635,0.0015037532703539,-0.0010641186359903,0.0081555390255596,26.80317881871944,34.79615718083427,1.142200969050824,0.4900252996981144,1.361196426376701,0.1487782629821449
2019-01-22,1.1369578838348389,1.1375269889831543,1.1336840391159058,1.136932134628296,1.136932134628296,0,1.1388489961624146,45.355381717955865,1.1541985306374056,1.1429930090904237,1.1317874875434415,-2.9728662506389725e-05,0.0011970568837818,-0.0012267855462882,0.0078474969428231,23.02876170902955,27.786614781204644,1.141242999155819,0.4386388970812162,1.278363399247328,0.2829976938925683
2019-01-23,1.1363766193389893,1.139315485954285,1.1351640224456787,1.1364023685455322,1.1364023685455322,0,1.1377928972244262,44.883138132332135,1.1542927826394354,1.1427354991436005,1.1311782156477657,-0.0004393851932944,0.0008697684683666,-0.001309153661661,0.0075834945546648,17.012406252850457,22.28144892686646,1.1403628844994034,0.3056625388344129,1.262493111524979,0.4318443414449691
2019-01-24,1.1387057304382324,1.1393414735794067,1.131324052810669,1.1388224363327026,1.1388224363327026,0,1.1375956058502197,47.56882217958895,1.1541765886544888,1.142870056629181,1.131563524603873,-0.0005622800854676,0.0005833587575997,-0.0011456388430674,0.0076144892842414,20.365569929910453,20.13557929726346,1.140082803014549,0.4329633818089962,1.202313614376386,0.3648563232402006
2019-01-25,1.1309914588928225,1.1411616802215576,1.1305822134017944,1.1313496828079224,1.1313496828079224,0,1.136012816429138,40.935798948130895,1.1546511204393024,1.1422822713851928,1.1299134223310832,-0.0012482745974324,0.0002170320865933,-0.0014653066840258,0.0078262733939215,14.508410248612089,17.295462143790974,1.1384949629769805,0.3660635552245837,1.317119576197404,0.316816877174836
2019-01-28,1.141265869140625,1.1445575952529907,1.1390948295593262,1.1413049697875977,1.1413049697875977,0,1.13696231842041,50.78204140684445,1.1544977192383328,1.1421477913856506,1.1297978635329684,-0.0009773553865197,-2.18454080293028e-05,-0.0009555099784904,0.0082106761832892,24.10393809184765,19.65930609012337,1.1390058733061834,0.2702655742652714,1.190902382741868,0.538832069721818
2019-01-29,1.1429747343063354,1.145055651664734,1.1411746740341189,1.143000841140747,1.143000841140747,0,1.1381760597229005,52.24257287092031,1.1537497048702137,1.1418325126171112,1.1299153203640089,-0.0006186756075019,-0.0001412114479238,-0.0004774641595781,0.0079014120009553,30.009112169459428,22.87382016997303,1.139732231094286,0.3312267566341907,1.231698486238718,0.4370122489780188
2019-01-30,1.1435105800628662,1.1450294256210327,1.140862226486206,1.1435366868972778,1.1435366868972778,0,1.1396029233932494,52.71998832267138,1.1534806863156355,1.1417007863521575,1.1299208863886794,-0.00028786272191,-0.000170541702721,-0.0001173210191889,0.0076346825105175,47.5643442022679,33.89246482119163,1.1404239503311937,0.2356813567727804,1.197452475530761,0.5668661344349385
2019-01-31,1.1485539674758911,1.1513707637786863,1.145055651664734,1.1487650871276855,1.1487650871276855,0,1.141591453552246,57.214344170293,1.1537872568677334,1.1425485074520112,1.131309758036289,0.0003916820099327,-5.8096960190305976e-05,0.000449778970123,0.0076489249655812,63.260984399758456,46.94481359049524,1.1419405206578284,0.2835083128362894,1.313604340439041,0.4028873560378949
2019-02-01,1.145081877708435,1.1488442420959473,1.1435105800628662,1.1449507474899292,1.1449507474899292,0,1.1443116664886477,53.23831637055857,1.1540100126753536,1.1428406536579132,1.1316712946404728,0.0006153474326104,7.659191836985348e-05,0.0005387555142406,0.0074835490418312,70.71296726374283,60.5127652885897,1.1424878346273013,0.2877870184451342,1.239628883194923,0.4725841389656066
2019-02-04,1.1457247734069824,1.1462632417678833,1.1425436735153198,1.1455278396606443,1.1455278396606443,0,1.145156240463257,53.76186294312044,1.1542609154256278,1.1430648207664489,1.13186872610727,0.0008296072112028,0.0002271949769364,0.0006024122342663,0.0072146932711692,76.15896444880303,70.04430537076807,1.1430405628151818,0.4147590619816499,1.348046291232109,0.23719461983267
2019-02-05,1.14357590675354,1.1442956924438477,1.140328884124756,1.1436283588409424,1.1436283588409424,0,1.145281744003296,51.70970103566208,1.153820592161163,1.1428475499153137,1.1318745076694643,0.0008364948103951,0.0003490549436281,0.0004874398667669,0.0070707120043634,67.92249422262017,71.59814197838865,1.1431474348198656,0.3521511210838953,1.403146922453245,0.2447019620507956
2019-02-06,1.1408753395080566,1.141096591949463,1.137539982795715,1.140992522239685,1.140992522239685,0,1.1447729110717773,48.91918343078639,1.153542065859386,1.1426168441772462,1.1316916224951064,0.0006220922055548,0.0004036623960135,0.0002184298095413,0.0070005451501394,61.575690848515386,68.55238317331283,1.14275563253256,0.4998760927200317,1.231132682577769,0.2689912366231282
2019-02-07,1.1366348266601562,1.1370097398757937,1.1326054334640503,1.1365960836410522,1.1365960836410522,0,1.142339110374451,44.596252317660976,1.1511518653658024,1.1416719019412995,1.132191938516797,9.631053628123e-05,0.000342192024067,-0.0002458814877858,0.0070995839805319,47.25409577548836,58.91742694887461,1.141635714552286,0.43273920598295,1.259696851147546,0.3075083891765938
2019-02-08,1.1339925527572632,1.1350995302200315,1.132182240486145,1.1338768005371094,1.1338768005371094,0,1.1401243209838867,42.11714064359699,1.1498503131922315,1.1408150970935822,1.1317798809949329,-0.0005336470936496,0.0001670242005237,-0.0007006712941733,0.0069077453501301,31.61799140226465,46.81592600875612,1.1402250029131629,0.3908073330844442,1.181509793445468,0.4276828660195073
2019-02-11,1.1324259042739868,1.133144497871399,1.127344846725464,1.1324259042739868,1.1324259042739868,0,1.1375039339065551,40.81347005189357,1.149541010935213,1.1401357114315034,1.1307304119277937,-0.0011368632053985,-9.375328066072702e-05,-0.0010431099247377,0.0068809030973812,21.975027506332346,33.61570489469509,1.1388069849787672,0.4262607350511984,1.259459903088483,0.3142793601670049
2019-02-12,1.128031611442566,1.1319899559020996,1.125885248184204,1.1279042959213257,1.1279042959213257,0,1.1343591213226318,36.97259493869547,1.1493836155984425,1.1391664803028108,1.128949345007179,-0.0019572108173182,-0.0004664447879922,-0.001490766029326,0.0068565997396956,14.972884967472757,22.855301292023228,1.1368246778774145,0.4860569651956144,1.306606040768001,0.2073369916068471
2019-02-13,1.1332728862762451,1.134429931640625,1.1282861232757568,1.1334655284881592,1.1334655284881592,0,1.1328537225723267,43.95816439748335,1.149193445785426,1.1387556135654449,1.1283177813454637,-0.0021339978205585,-0.0007999553945054,-0.001334042426053,0.0068329594525244,19.604684698460705,18.850865724088575,1.1362139234430042,0.3286263512115587,1.228824107533151,0.4425495336353779
2019-02-14,1.126405119895935,1.130825161933899,1.1250618696212769,1.12649405002594,1.12649405002594,0,1.1308333158493042,38.236882108709445,1.1497955452209898,1.1380898714065553,1.1263841975921207,-0.0028043164289659,-0.0012008276013975,-0.0016034888275683,0.0069451522678357,14.369843461493014,16.315804375808803,1.1344466737308108,0.5988590294122695,1.343482968807221,0.05765802972018719
2019-02-15,1.1294713020324707,1.1298158168792725,1.1234945058822632,1.1295350790023804,1.1295350790023804,0,1.1299649715423583,41.79557246468468,1.1498687487993984,1.1376034438610076,1.125338138922617,-0.0030549475977861,-0.0015716516006752,-0.0014832959971108,0.0069005921770624,18.95214524247908,17.642224467477575,1.1335536565074598,0.4242193649506028,1.369907045017589,0.2058735803799196
2019-02-18,1.1294840574264526,1.1334141492843628,1.1294840574264526,1.1298030614852903,1.1298030614852903,0,1.1294404029846192,42.11210566868564,1.1499909690409749,1.1372657239437105,1.1245404788464457,-0.0031951193114978,-0.0018963451428398,-0.001298774168658,0.0066884135828372,16.581173300311082,16.634387334761033,1.1328717301397926,0.373199290746616,1.156258676058716,0.4706531442022985
